StationID,KGE,NKGE,NSE,PBIAS,VE,RMSE,MAE,R2,MAPE,Issue,IssueMessage
01013500,0.6425675743775741,0.7366849215654092,0.59065060130738,-21.738526330389703,-21.738526330389703,33.362688560824786,18.753752491335625,0.6247079703425318,48.77313463124389,False,
01030500,0.561822315749068,0.6953243753888764,0.41118952772805784,-17.69993441970544,-17.69993441970544,76.15955002935345,45.24458597615838,0.4436655681350335,103.3914620140652,False,
01031500,0.33404139075686134,0.6002550090090832,0.3290383751691369,-23.333847748065384,-23.333847748065384,24.653482654772468,11.95450028669691,0.3532739821696557,122.75647694944831,False,
01134500,0.18521212337488058,0.5510285873518483,0.20518107605285052,-26.900475535186715,-26.900475535186715,5.912234967577386,2.8085762326103296,0.24534539343838285,85.41921537477288,False,
01137500,0.3076261770531754,0.5908860007411144,0.2705214146952899,-14.64154550578698,-14.64154550578698,7.255212871722001,3.3839435278705206,0.28275578541576135,58.12238505545496,False,
01139000,0.24130438158165846,0.5686032247577532,0.23360214130458,-37.17220351975061,-37.17220351975061,4.792995303161283,2.553645537667034,0.35031606274157095,53.2256496912482,False,
01139800,0.23537317422144788,0.5666920537484184,0.23305818728531014,-40.6827304076962,-40.6827304076962,0.46407878293052857,0.25981734334028905,0.3991075304516509,58.131713084141104,False,
01142500,0.16501164320986683,0.5449625858930557,0.13675404493967858,-40.51861908695369,-40.51861908695369,1.8895113537172532,0.9909148483812457,0.24308669289310833,68.15212232779325,False,
01144000,0.18919815211132107,0.552241539385416,0.17923101613340986,-36.121167159521605,-36.121167159521605,42.64229734031246,21.655728416492774,0.26987794602806275,58.33265408689606,False,
01162500,0.48263023126992843,0.6590351413399567,0.06036426873746914,4.9906744273244215,4.9906744273244215,1.3199717049424853,0.7519219436048215,0.24196323282692928,179.8610400748466,False,
01169000,0.1426731601096416,0.5384081996354675,0.17643638608224033,-35.61460508836078,-35.61460508836078,8.287044638470679,3.6900339955582915,0.23537537097074246,70.18084187540113,False,
01170100,0.18350075346982198,0.5505094493764144,0.2001765535967026,-37.77162874149531,-37.77162874149531,3.260432859488903,1.5753630011029744,0.284099248811453,64.43902677555101,False,
01181000,0.12948339155663935,0.5346116658286171,0.17800953970453093,-32.09188247763376,-32.09188247763376,9.08270706997525,3.771082737559458,0.22090649077963057,87.07698704814591,False,
01187300,0.15152014069621,0.5409850667113242,0.20491539033883466,-28.442053447384406,-28.442053447384406,2.0034329476830366,0.8723356035888795,0.24149024672517982,170.87688716874035,False,
01AD003,0.41802003426373235,0.6321192566649168,0.38446340067551976,-25.317713297533903,-25.317713297533903,28.762961901554593,14.253664046698205,0.416830224729601,58.453923101337125,False,
01AF007,0.3581792428564491,0.609079886247635,0.25919682545999434,-14.660051052412221,-14.660051052412221,9.549809174333836,4.780560085632817,0.27406182727118905,89.52399371501994,False,
01AF009,0.3139602522052344,0.5931058276104921,0.20161243078535718,-14.054803702636182,-14.054803702636182,5.343896042882304,2.6436197406065385,0.22299696134765695,85.49010883290086,False,
01AJ003,0.40531330094472884,0.6270824235208224,0.2595008600218498,-21.311267415338033,-21.311267415338033,33.42166435418316,17.623981841384225,0.29825285167490273,109.46754400496776,False,
